Reference,TopContact,TopContact_Z,BackContact,BackContact_Z,ActiveLayer,AL(Z),Avg_Z,AL(Z_sq) ,AL(A),AL_Mob(cm2/Vs),AL_Den(g/cm^3),Avg_Val_e,AL_Eg(eV),AL_Th_Eg(eV),Thickness(nm),Substrate,S_Eg(eV),S_Th_Eg(eV),E(eV),Wave_L(nm),Res(A/W),P_Int(μW/cm2),Bias(V),PIN,NIP,FET,SBD,NN,Ohmic,PN
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.594202899,345,0.2447,3.464968153,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.542857143,350,0.247,3.668789809,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.492957746,355,0.2495,3.872611465,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.444444444,360,0.2524,4.025477707,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.397260274,365,0.2552,4.229299363,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.351351351,370,0.2583,4.382165605,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.306666667,375,0.2612,4.484076433,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.263157895,380,0.2642,4.636942675,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.220779221,385,0.267,4.687898089,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.179487179,390,0.2693,4.789808917,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.139240506,395,0.2704,2.700636943,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.1,400,0.2721,2.700636943,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.061728395,405,0.2736,2.649681529,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,3.024390244,410,0.2747,0.443312102,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.987951807,415,0.2768,0.494267516,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.952380952,420,0.2794,0.560509554,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.917647059,425,0.2828,0.611464968,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.88372093,430,0.2864,0.611464968,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.850574713,435,0.2895,0.662420382,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.818181818,440,0.2922,0.713375796,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.786516854,445,0.2955,0.76433121,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.755555556,450,0.2991,0.815286624,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.725274725,455,0.3025,0.866242038,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.695652174,460,0.3057,0.917197452,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.666666667,465,0.3094,0.968152866,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.638297872,470,0.3129,0.968152866,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.610526316,475,0.3165,1.01910828,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.583333333,480,0.32,1.070063694,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.556701031,485,0.3233,1.121019108,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.530612245,490,0.3269,1.121019108,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.505050505,495,0.3305,1.171974522,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.48,500,0.3343,1.222929936,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.431372549,510,0.3413,1.27388535,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.384615385,520,0.3483,1.324840764,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.339622642,530,0.3551,1.426751592,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.296296296,540,0.3617,1.477707006,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.254545455,550,0.3689,1.477707006,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.214285714,560,0.3763,1.52866242,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.175438596,570,0.3837,1.52866242,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.137931034,580,0.3907,1.52866242,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.101694915,590,0.398,1.477707006,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.066666667,600,0.4061,1.477707006,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2.032786885,610,0.414,1.426751592,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,2,620,0.4222,1.375796178,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.968253968,630,0.4304,1.324840764,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.9375,640,0.4381,1.222929936,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.907692308,650,0.4461,1.121019108,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.878787879,660,0.4541,0.968152866,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.850746269,670,0.4623,0.968152866,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.823529412,680,0.47,1.171974522,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.797101449,690,0.4779,1.27388535,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.771428571,700,0.4851,2.853503185,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.746478873,710,0.4921,4.636942675,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.722222222,720,0.5,4.840764331,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.698630137,730,0.5078,5.044585987,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.675675676,740,0.5155,5.095541401,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.653333333,750,0.5233,5.095541401,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.631578947,760,0.5311,5.095541401,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.61038961,770,0.5389,5.095541401,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.58974359,780,0.5467,5.095541401,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.569620253,790,0.5544,4.993630573,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.55,800,0.5622,4.942675159,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.530864198,810,0.5699,4.585987261,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.512195122,820,0.5776,4.382165605,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.493975904,830,0.5853,4.433121019,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.476190476,840,0.5931,4.636942675,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.458823529,850,0.6007,4.993630573,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.441860465,860,0.6085,5.605095541,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.425287356,870,0.6161,6.114649682,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.409090909,880,0.6238,7.133757962,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.393258427,890,0.6315,7.643312102,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.377777778,900,0.6393,8.662420382,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.370165746,905,0.6432,9.171974522,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.362637363,910,0.647,9.681528662,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.355191257,915,0.6509,10.1910828,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.347826087,920,0.6547,11.21019108,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.340540541,925,0.6585,11.71974522,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.333333333,930,0.6623,12.7388535,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.326203209,935,0.666,13.24840764,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.319148936,940,0.6698,13.75796178,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.312169312,945,0.6736,14.77707006,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.305263158,950,0.6776,15.2866242,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.298429319,955,0.6815,16.30573248,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.291666667,960,0.6855,16.81528662,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.284974093,965,0.6893,17.32484076,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.278350515,970,0.6932,17.8343949,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.271794872,975,0.697,18.34394904,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.265306122,980,0.7008,18.85350318,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.258883249,985,0.7047,19.36305732,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.252525253,990,0.7086,19.87261146,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.246231156,995,0.7124,19.87261146,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.24,1000,0.7163,20.38216561,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.233830846,1005,0.7208,20.89171975,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.227722772,1010,0.7244,20.89171975,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.221674877,1015,0.7279,21.40127389,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.215686275,1020,0.7312,21.40127389,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.209756098,1025,0.7349,21.91082803,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.203883495,1030,0.739,21.91082803,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.198067633,1035,0.7435,21.91082803,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.192307692,1040,0.7478,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.186602871,1045,0.7517,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.180952381,1050,0.7555,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.17535545,1055,0.7592,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.169811321,1060,0.7631,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.164319249,1065,0.7669,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.158878505,1070,0.7707,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.153488372,1075,0.7744,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.148148148,1080,0.7782,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.142857143,1085,0.782,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.137614679,1090,0.7858,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.132420091,1095,0.7896,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.127272727,1100,0.7934,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.122171946,1105,0.7972,22.42038217,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.117117117,1110,0.8013,21.91082803,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.112107623,1115,0.8054,21.91082803,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.107142857,1120,0.8094,21.40127389,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.102222222,1125,0.8133,21.40127389,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.097345133,1130,0.8172,21.40127389,0,1,0,0,0,0,0,0
https://www.nature.com/articles/s41377-024-01670-4,Al,13,Al,13,Ge,32,32,1024,72.64,3800,5.28,4,0.66,0.66,302000,Ge,0.66,0.66,1.092511013,1135,0.8211,20.89171975,0,1,0,0,0,0,0,0
